date,tavg,tmin,tmax,prcp,wdir,wspd
2024-02-15 0:00:00,-2.4,-7.1,0.8,5.5,217,21.8
2024-02-16 0:00:00,-2.7,-5.4,-0.5,0,297,26.7
2024-02-17 0:00:00,-6.5,-9.7,-4.6,0.1,291,25.7
2024-02-18 0:00:00,-3.2,-5.9,0.2,0.5,247,42.1
2024-02-19 0:00:00,-6.2,-11.8,-3.2,0,201,14.7
2024-02-20 0:00:00,-1.8,-6.8,3.3,0,104,13.3
2024-02-21 0:00:00,2.9,-2.5,8.7,0.4,176,18
2024-02-22 0:00:00,4.1,-0.3,8.7,0.3,228,15
2024-02-23 0:00:00,0.1,-8.5,9.1,0,312,21.4
2024-02-24 0:00:00,-8.2,-12.9,-3.1,0,351,17.5
2024-02-25 0:00:00,-0.4,-7.6,4.7,0.8,221,29.1
2024-02-26 0:00:00,2.4,-1.7,7.1,0,200,14.3
2024-02-27 0:00:00,6.2,1.1,12,0.5,170,17.1
2024-02-28 0:00:00,4.2,-4.6,14.1,4.7,234,37.1
2024-02-29 0:00:00,-4.5,-6.2,-2.4,0,281,31.6
2024-03-01 0:00:00,1.4,-5.9,7.8,0,192,17.5
2024-03-02 0:00:00,4.3,2.7,6.3,1.9,146,11.9
2024-03-03 0:00:00,4.8,2.9,8.4,0,82,14.4
2024-03-04 0:00:00,6.4,2.6,11.5,0,87,16.8
2024-03-05 0:00:00,9.7,6,15,10.7,155,16.9
2024-03-06 0:00:00,6.6,4.6,9.5,0,11,16.6
2024-03-07 0:00:00,4.4,0.3,8.6,0,55,14.6
2024-03-08 0:00:00,4.6,1.5,7.3,1.5,83,26
2024-03-09 0:00:00,6.8,3.7,8.9,16.4,203,26.2
2024-03-10 0:00:00,0,-1.6,2.4,0,315,31
2024-03-11 0:00:00,2.9,-1.6,8.1,0.3,284,25.5
2024-03-12 0:00:00,5.5,-0.2,11.3,0,228,15.4
2024-03-13 0:00:00,10,4.1,18.3,0,238,18.3
2024-03-14 0:00:00,5.8,1.1,10.7,15.4,22,16.7
2024-03-15 0:00:00,6.3,2.2,11.6,0.5,342,17.8
2024-03-16 0:00:00,3.4,-3.1,8.8,4.4,240,20.8
2024-03-17 0:00:00,3.3,-0.7,6.6,0.3,281,25.7
2024-03-18 0:00:00,0.3,-2.3,4.1,0.5,288,27.4
2024-03-19 0:00:00,0,-2.1,2.2,0.5,248,31.1
2024-03-20 0:00:00,-1.1,-4.8,1.2,0.3,284,31.5
2024-03-21 0:00:00,-3.8,-6.4,-0.5,0,302,27.1
2024-03-22 0:00:00,-4,-7.3,-2,5.2,68,18.8
2024-03-23 0:00:00,-2.6,-5.4,1.8,1.4,349,25.7
2024-03-24 0:00:00,-3.9,-9.4,0.2,0,55,16
2024-03-25 0:00:00,3.2,-0.9,7.5,0,94,27.7
2024-03-26 0:00:00,5.3,3.8,8.2,14,103,21
2024-03-27 0:00:00,7.3,3,11.1,1.7,217,21.1
2024-03-28 0:00:00,2.9,-3.2,8.2,0,246,18.3
2024-03-29 0:00:00,1.8,-2.4,8.2,0,312,18.9
2024-03-30 0:00:00,1.8,-2.9,6.1,0,271,12.9
2024-03-31 0:00:00,3.3,-0.4,6.7,0,287,14.7
2024-04-01 0:00:00,5.3,0.6,11.6,0,19,13.8
2024-04-02 0:00:00,4.8,4,6.3,4.8,79,40.7
2024-04-03 0:00:00,4.4,1.8,5.6,37.2,86,41.2
2024-04-04 0:00:00,2.2,0.7,3.6,9,72,29.1
2024-04-05 0:00:00,2.6,-1.2,5.8,0.6,334,23.9
2024-04-06 0:00:00,6.5,2.1,12,0,335,24.5
2024-04-07 0:00:00,7.2,1.6,12.2,0,320,12.6
2024-04-08 0:00:00,6.5,1.7,10.5,0,75,13
2024-04-09 0:00:00,8.9,3.1,14.7,0,88,12.2
2024-04-10 0:00:00,11.7,5,15.9,0,273,14.6
2024-04-11 0:00:00,9.5,7.5,12,25.5,71,22.8
2024-04-12 0:00:00,9,4.4,11.2,38.8,228,31.1
2024-04-13 0:00:00,6.7,3.3,12,4.7,292,34.2
2024-04-14 0:00:00,8.3,3.8,13.8,4.2,144,13.3
2024-04-15 0:00:00,9.5,4.1,15.7,0,289,17.1
2024-04-16 0:00:00,8.8,4.3,13.4,0,19,13.2
2024-04-17 0:00:00,6.4,4.7,8.1,14.3,76,36.8
2024-04-18 0:00:00,11.2,6.4,17,2.7,264,17.6
2024-04-19 0:00:00,9.7,6.3,16.5,2.3,329,18.1
2024-04-20 0:00:00,5.9,2.9,8.9,0.1,279,21.7
2024-04-21 0:00:00,5.5,1,10.1,0,280,19.2
2024-04-22 0:00:00,5.5,-1.1,10.3,0,234,17.7
2024-04-23 0:00:00,10.2,6.5,15.1,2.2,210,31.6
2024-04-24 0:00:00,6.9,1.9,9.6,1.2,333,21.5
2024-04-25 0:00:00,2.8,-1.2,7,0,85,14.6
2024-04-26 0:00:00,5.1,-1.5,10.2,0,65,22.3
2024-04-27 0:00:00,10.8,6,15.8,7.5,134,19.6
2024-04-28 0:00:00,15.8,12.8,21.5,15,249,21.5
2024-04-29 0:00:00,9.6,7.2,12.7,6.3,79,26.5
2024-04-30 0:00:00,10.6,7.4,14.7,4.9,79,14.1
2024-05-01 0:00:00,10.4,5.9,14.9,0,52,11.2
2024-05-02 0:00:00,13,9.9,16.9,0,298,16.2
2024-05-03 0:00:00,11.6,8.4,15.1,1.9,63,17.8
2024-05-04 0:00:00,13.6,11.1,16.8,0,59,15.4
2024-05-05 0:00:00,13.9,10.9,18.4,3.9,158,14.6
2024-05-06 0:00:00,12.9,7.7,18.5,0,327,16.1
2024-05-07 0:00:00,12.3,6.8,17.7,0.9,56,13.9
2024-05-08 0:00:00,14.3,10.1,20,3.4,324,22.8
2024-05-09 0:00:00,11,7.2,14.2,0,50,11.6
2024-05-10 0:00:00,11.5,7.5,15.3,1.7,49,10.1
2024-05-11 0:00:00,10.3,6.2,14.2,2.4,128,13.3
2024-05-12 0:00:00,12.3,8.6,16.8,0.2,324,16.5
2024-05-13 0:00:00,15.3,9.3,21.8,3.5,189,21.8
2024-05-14 0:00:00,16.6,12.2,19.7,1.3,162,11
2024-05-15 0:00:00,14.9,10.8,18.6,0,51,11.8
2024-05-16 0:00:00,15.5,11,19.5,0,80,9.3
2024-05-17 0:00:00,13.9,11.5,16.9,5.8,78,13.1
2024-05-18 0:00:00,15.4,12.3,19.2,0,77,12.2
2024-05-19 0:00:00,15.4,11.8,20.4,0,156,7.2
2024-05-20 0:00:00,17.8,12.2,23.5,0,62,9.8
2024-05-21 0:00:00,20.6,15.1,26.6,0,200,14
2024-05-22 0:00:00,19.9,14.4,25.3,4.3,172,21.3
2024-05-23 0:00:00,19.7,14.4,24.3,0,251,20.3
2024-05-24 0:00:00,17.9,13.7,23.2,0,311,16.2
2024-05-25 0:00:00,14.6,12.2,19,0.8,85,14.3
2024-05-26 0:00:00,16,11.7,21,0,56,16.3
2024-05-27 0:00:00,18.5,15.1,23.6,39.6,206,29.6
2024-05-28 0:00:00,16.3,14,19.1,4.8,287,18.9
2024-05-29 0:00:00,14.9,11.9,19,0,352,16.7
2024-05-30 0:00:00,13.9,8.6,18.8,0,339,18.2
2024-05-31 0:00:00,15.6,9.1,21.2,0,268,19.6
2024-06-01 0:00:00,15.8,8.4,21.5,0,192,10.4
2024-06-02 0:00:00,16,14.2,18.2,2,83,9.1
2024-06-03 0:00:00,17.6,15.1,21.2,0,91,9.9
2024-06-04 0:00:00,18.4,14.1,23.1,0,82,10.1
2024-06-05 0:00:00,19.5,15.8,22.7,6.3,116,13.6
2024-06-06 0:00:00,20.7,17.6,24.5,1.9,238,17.7
2024-06-07 0:00:00,17.1,14.5,19.5,1.3,273,20.4
2024-06-08 0:00:00,16.7,12.4,21.4,1.6,279,19.7
2024-06-09 0:00:00,14.8,11.3,18.1,5,281,17.4
2024-06-10 0:00:00,13.2,10.7,16.7,0,318,20.1
2024-06-11 0:00:00,13.9,12,16.8,0,19,13.8
2024-06-12 0:00:00,16.4,11.1,21.2,0,185,13.1
2024-06-13 0:00:00,21.7,16.4,27.4,4.3,213,24.7
2024-06-14 0:00:00,19.7,15.2,23.7,0,308,17.8
2024-06-15 0:00:00,16.9,12.5,21.2,0,357,15.2
2024-06-16 0:00:00,16.5,12.1,20.7,0,69,16.7
2024-06-17 0:00:00,21.9,13.8,28.3,1.4,186,15.4
2024-06-18 0:00:00,24.9,20,30.2,0,188,14.9
2024-06-19 0:00:00,25.4,20,30.2,0,205,13.4
2024-06-20 0:00:00,25.1,21.9,28.8,1.6,301,9.5
2024-06-21 0:00:00,21.5,19.3,24.5,1.6,80,10.7
2024-06-22 0:00:00,20.5,17.2,23.7,8.2,65,12
2024-06-23 0:00:00,22.1,17.1,27.2,7.5,250,28.2
2024-06-24 0:00:00,21.8,16.5,27,0,327,19.8
2024-06-25 0:00:00,20.8,15.1,27.2,3.9,227,21.6
2024-06-26 0:00:00,21.9,17.8,27.8,6.2,264,15.8
2024-06-27 0:00:00,17.6,14.1,22.2,0,327,18.8
2024-06-28 0:00:00,16.6,10.5,21.5,0,67,15.8
2024-06-29 0:00:00,21.8,17.5,27,10.3,194,23.5
2024-06-30 0:00:00,18.7,15,21.9,0,298,24.9
2024-07-01 0:00:00,17.9,11.3,23.6,0,317,14.8
2024-07-02 0:00:00,18.7,12.8,23.6,0,76,13.4
2024-07-03 0:00:00,23.4,19.6,27.2,0.9,195,22.3
2024-07-04 0:00:00,23.4,17.9,28,0.1,250,10.6
2024-07-05 0:00:00,22.6,18.1,26.7,3.8,5,9.7
2024-07-06 0:00:00,22.5,18.2,26.7,0.4,222,15.2
2024-07-07 0:00:00,21.1,15.9,25.7,0,216,11
2024-07-08 0:00:00,22.7,16.3,26.9,0,210,11.4
2024-07-09 0:00:00,23.9,19.1,28.3,0.1,234,13.8
2024-07-10 0:00:00,21.5,19.2,24.6,33.4,73,21.3
2024-07-11 0:00:00,22,18.8,26.2,8.6,357,19
2024-07-12 0:00:00,22,17.1,25.9,6.7,303,9.4
2024-07-13 0:00:00,22.5,17.6,25.9,0,226,10.3
2024-07-14 0:00:00,23,17.4,28,0.4,231,15.8
2024-07-15 0:00:00,22.7,20,25.5,12.5,229,15.2
2024-07-16 0:00:00,23.6,20.5,28.8,11.9,236,16.5
2024-07-17 0:00:00,22,19,26.3,1.5,285,12.7
2024-07-18 0:00:00,18.8,15,22.5,0,326,18.8
2024-07-19 0:00:00,18.6,12.7,22.9,0,254,14.9
2024-07-20 0:00:00,20.4,14.3,25.7,0,243,17.1
2024-07-21 0:00:00,21.3,17.3,25.1,0.3,308,11
2024-07-22 0:00:00,21.2,15.4,26,0,305,9.5
2024-07-23 0:00:00,22.3,18.1,26.2,0.8,169,11.6
2024-07-24 0:00:00,22.3,18.4,26.3,3.1,230,17.5
2024-07-25 0:00:00,19.6,15.4,24.1,0,320,18.9
2024-07-26 0:00:00,20.3,15,25.1,0,289,14.4
2024-07-27 0:00:00,21.4,14.9,26.3,0,156,9
2024-07-28 0:00:00,22.5,16.4,27.9,0,101,10.6
2024-07-29 0:00:00,23,17.9,28.1,0,80,9.5
2024-07-30 0:00:00,23.7,20.5,27,4.4,144,12.6
2024-07-31 0:00:00,25.4,20.6,30.8,0.3,298,14.9
2024-08-01 0:00:00,24.9,20.6,28.7,0.1,206,7.9
2024-08-02 0:00:00,23.8,22.1,26.3,6.4,75,9.3
2024-08-03 0:00:00,24.6,20.2,28.6,0,266,15.7
2024-08-04 0:00:00,25,19.4,30.8,0,310,14.8
2024-08-05 0:00:00,22,19.3,25.3,5.2,316,10.8
2024-08-06 0:00:00,19.3,17.2,21,7.9,42,20.5
2024-08-07 0:00:00,19.9,16.2,23.3,0,60,21
2024-08-08 0:00:00,20.8,17.8,23.5,7.8,84,19.5
2024-08-09 0:00:00,22.9,17.9,28.3,12,335,16.2
2024-08-10 0:00:00,19.3,15.5,23.6,0,266,22.2
2024-08-11 0:00:00,18.5,14.8,22,0,263,24.3
2024-08-12 0:00:00,18.9,14.7,23.7,0.1,308,17.2
2024-08-13 0:00:00,20.9,15.8,25.7,0.3,314,14.8
2024-08-14 0:00:00,21.6,16.5,27.2,0,306,12.1
2024-08-15 0:00:00,22.1,16.8,26.8,0,208,10
2024-08-16 0:00:00,22.5,18.6,25.7,2,114,13.6
2024-08-17 0:00:00,22.4,20.7,24.8,6.4,192,19.3
2024-08-18 0:00:00,21.4,19.9,24.4,17.2,218,18.6
2024-08-19 0:00:00,17.9,14.8,20.7,0,347,29.3
2024-08-20 0:00:00,15.5,12.2,18.9,0,345,24.1
2024-08-21 0:00:00,16.2,12,20.9,0,331,20
2024-08-22 0:00:00,18.4,12.8,24.6,0,313,16.8
2024-08-23 0:00:00,18.9,13.2,23.9,0,231,17.4
2024-08-24 0:00:00,19.6,13,24.8,0,235,12
2024-08-25 0:00:00,21.5,16.5,25.6,0.5,214,9.7
2024-08-26 0:00:00,22.5,17.1,27,0.5,219,10.2
2024-08-27 0:00:00,,,,,,
2024-08-28 0:00:00,,,,,,
2024-08-29 0:00:00,,,,,,
2024-08-30 0:00:00,,,,,,
2024-08-31 0:00:00,,,,,,
2024-09-01 0:00:00,,,,,,
2024-09-02 0:00:00,,,,,,
2024-09-03 0:00:00,,,,,,
2024-09-04 0:00:00,18.1,11.7,23.4,0,148,11.7
2024-09-05 0:00:00,20.2,16.4,24.4,0,164,16.2
2024-09-06 0:00:00,19.9,15.3,24.9,12.6,222,20.4
2024-09-07 0:00:00,13.7,10.2,16.2,9.7,314,26.9
2024-09-08 0:00:00,13.6,9,18.4,0,271,27.8
2024-09-09 0:00:00,15.8,13.4,18.8,5.4,266,19.9
2024-09-10 0:00:00,16.3,10.8,20.9,0,251,12.2
2024-09-11 0:00:00,17.7,11.6,22.8,0,97,9.9
2024-09-12 0:00:00,19.5,14.3,24.2,0,81,9.6
2024-09-13 0:00:00,19.8,15.3,24.8,0,67,8.5
2024-09-14 0:00:00,19.7,16.4,23.5,0,70,12.7
2024-09-15 0:00:00,20,16.6,24.7,0,91,10.5
2024-09-16 0:00:00,20.1,15.7,24.7,0,61,7.9
2024-09-17 0:00:00,19.3,16.1,22.7,0,71,11.3
2024-09-18 0:00:00,19.2,16.1,23.2,0,69,11.8
2024-09-19 0:00:00,19.1,15.4,23.6,0,60,12.2
2024-09-20 0:00:00,19.2,14.3,23.2,0,63,11.7
2024-09-21 0:00:00,19.8,16.1,23.5,1.5,72,9.2
2024-09-22 0:00:00,19.3,15.5,22.8,0.1,51,12.7
2024-09-23 0:00:00,19.3,17.1,22.1,18.2,73,20.4
2024-09-24 0:00:00,18,17,18.8,15.9,102,21.8
2024-09-25 0:00:00,19.1,17,22.2,15.8,183,24.8
2024-09-26 0:00:00,18.8,15,23.3,0,308,10.9
2024-09-27 0:00:00,17.5,13.4,21.1,0,48,18.5
2024-09-28 0:00:00,19,17.8,21.4,1.6,74,28.3
2024-09-29 0:00:00,19.2,17.2,21.8,0.5,63,19.7
2024-09-30 0:00:00,17.9,15.6,20.5,0,64,16.6
2024-10-01 0:00:00,18.9,15.3,22,5.8,140,13.9
2024-10-02 0:00:00,14.9,11.3,18.7,3.3,330,16.1
2024-10-03 0:00:00,15.7,10.4,22.5,0,242,19.2
2024-10-04 0:00:00,15.2,11.2,21.4,0.2,338,12.8
2024-10-05 0:00:00,13.2,8.8,17.7,0,308,13.3
2024-10-06 0:00:00,16.6,13.7,21.2,7.1,188,25
2024-10-07 0:00:00,12.5,8.5,16.3,0,292,23.7
2024-10-08 0:00:00,11,7.7,15.9,0.3,286,20.9
2024-10-09 0:00:00,8.9,6,13.2,0,294,25.1
2024-10-10 0:00:00,8.7,4.7,13.9,0,323,15.9
2024-10-11 0:00:00,13,4.6,20.7,0,252,25.1
2024-10-12 0:00:00,12.3,8.1,17.8,0,333,18.9
2024-10-13 0:00:00,10.2,7.5,12.9,0.6,56,25.3
2024-10-14 0:00:00,7.6,5.4,10.6,0.9,358,31.8
2024-10-15 0:00:00,6.5,2.9,10.4,0,326,25.2
2024-10-16 0:00:00,7.1,4.5,10.2,0,327,22.2
2024-10-17 0:00:00,7.6,2,13.2,0,266,14.1
2024-10-18 0:00:00,9,2.6,15.8,0,269,10.7
2024-10-19 0:00:00,10.8,4.1,17.3,0,245,14.1
2024-10-20 0:00:00,13.6,8,20.4,0,236,22
2024-10-21 0:00:00,17,13.3,22.8,0,240,21.9
2024-10-22 0:00:00,15.1,10.6,20.4,0,215,14.7
2024-10-23 0:00:00,16,10.2,21.5,0,250,27.3
2024-10-24 0:00:00,8.8,5.1,12.9,0,334,11.9
2024-10-25 0:00:00,9.5,5.4,12.9,0,157,17.2
2024-10-26 0:00:00,8.2,4.7,11.9,0,300,24.3
2024-10-27 0:00:00,6.9,2.1,12.2,0,281,15.7
2024-10-28 0:00:00,7.1,2.7,9.9,0,71,24.8
2024-10-29 0:00:00,11.9,6.8,16.1,13.3,155,20.4
2024-10-30 0:00:00,17.5,14.6,20.4,0,215,31.8
2024-10-31 0:00:00,18.5,15.5,20.6,1.5,221,33.2
2024-11-01 0:00:00,11.5,7.1,17.7,0,274,32.1
2024-11-02 0:00:00,6.3,2.4,9.5,0,324,13.3
2024-11-03 0:00:00,6.1,2.4,9.6,0,68,21.5
2024-11-04 0:00:00,12.7,9.3,15.6,0.3,161,26.2
2024-11-05 0:00:00,17.1,14.5,20.4,0,211,29
2024-11-06 0:00:00,17.1,12.1,20,2.4,263,22.3
2024-11-07 0:00:00,10.7,8.3,13.7,0,282,18.8
2024-11-08 0:00:00,9.6,4.6,13.3,0,290,26.3
2024-11-09 0:00:00,4.2,0.2,7.5,0,46,11.4
2024-11-10 0:00:00,9.7,6.1,12.9,8.5,152,18.7
2024-11-11 0:00:00,10.2,6.1,12.6,1.8,262,31.6
2024-11-12 0:00:00,3.9,1.9,6.4,0,353,23.5
2024-11-13 0:00:00,4,1.4,6.4,0,81,27.2
2024-11-14 0:00:00,7.1,6.2,8.6,1.5,108,26.8
2024-11-15 0:00:00,7.2,6.4,8.6,0.3,32,13.6
2024-11-16 0:00:00,7.1,4.8,10.5,0,326,16.4
2024-11-17 0:00:00,6.6,2,10.1,0,211,13.7
2024-11-18 0:00:00,8.4,5.6,12.2,0.6,303,14.6
2024-11-19 0:00:00,7.4,5,8.9,1,80,25.9
2024-11-20 0:00:00,8.8,4.9,10.1,16.8,67,24.2
2024-11-21 0:00:00,4.2,2.3,6.1,1.4,257,16.3
2024-11-22 0:00:00,5.3,3.8,7,0.5,349,28.5
2024-11-23 0:00:00,5.4,2.6,8.1,0,303,20.5
2024-11-24 0:00:00,4.3,2,6.5,0,290,22.9
2024-11-25 0:00:00,3.3,-0.4,6.5,4.9,62,19.3
2024-11-26 0:00:00,5.7,2.9,7.5,2,260,29.1
2024-11-27 0:00:00,2.1,0.4,4.6,0,256,25
2024-11-28 0:00:00,2.2,0.9,5.4,1.5,326,18.5
2024-11-29 0:00:00,0,-1.3,1.7,0.1,256,34
2024-11-30 0:00:00,-1.1,-1.9,-0.5,0,256,36.4
2024-12-01 0:00:00,-1,-2.3,1.5,0.8,264,29
2024-12-02 0:00:00,-1.1,-3.6,2.9,0,306,16.1
2024-12-03 0:00:00,-1.2,-3,1.6,0,294,17.9
2024-12-04 0:00:00,0.1,-1.4,1.5,2.7,223,39.9
2024-12-05 0:00:00,-1.1,-5,1.1,3.4,296,32.5
2024-12-06 0:00:00,-4.3,-7.1,-2.2,0,270,27.9
2024-12-07 0:00:00,-0.6,-2.4,2.6,1.7,237,34.4
2024-12-08 0:00:00,3.3,1.4,5.2,0,264,24.9
2024-12-09 0:00:00,3.1,1.5,4.7,8.2,98,23.5
2024-12-10 0:00:00,,,,,,
2024-12-11 0:00:00,,,,,,
2024-12-12 0:00:00,,,,,,
2024-12-13 0:00:00,,,,,,
2024-12-14 0:00:00,-3.6,-8.4,-0.2,0,67,19.5
2024-12-15 0:00:00,0.9,-1,3.4,0.8,115,22
2024-12-16 0:00:00,5,3.3,7.4,11.8,162,20.9
2024-12-17 0:00:00,4.7,1.6,8.6,1.7,254,26.1
2024-12-18 0:00:00,1.5,0.4,2.4,2.1,252,15.4
2024-12-19 0:00:00,-1.9,-3.4,0.1,0,352,17.4
2024-12-20 0:00:00,-3.3,-5.4,-2.6,1.1,29,28.5
2024-12-21 0:00:00,-9.7,-13.6,-5.7,0,338,24
2024-12-22 0:00:00,-12.6,-16.2,-7.6,0,52,12
2024-12-23 0:00:00,-2.2,-7.6,0.9,6.5,191,22.4
2024-12-24 0:00:00,-0.4,-2.7,0.9,0.9,325,15.9
2024-12-25 0:00:00,-2.9,-5.3,-1.1,0,34,9
2024-12-26 0:00:00,-1.6,-5.3,0.1,0,84,15
2024-12-27 0:00:00,1.2,-0.2,2.5,0,87,25.2
2024-12-28 0:00:00,5.4,2.4,9.2,1,176,19
2024-12-29 0:00:00,5,0.6,10.3,27,81,22
2024-12-30 0:00:00,4.6,2.9,9.3,2.4,238,36.8
2024-12-31 0:00:00,1.9,-1.3,3.7,3.8,38,21.2
